test_name,true_category,transform,prediction,token_repr,bucket,attribution,share_of_total
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0009371675388740767,0.0007578161831395733
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0009063467952877001,0.0007328937895468416
TestRMContainerAllocator.testSimple,0,original,0,'Ċ',newline ×1,0.003345252739539069,0.0027050517197387985
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.001017997051340062,0.0008231768684825555
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0008119542293636634,0.0006565656933867425
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.00045779650465428375,0.00037018525015126687
TestRMContainerAllocator.testSimple,0,original,0,'Ċ',newline ×1,0.0021364764620349433,0.0017276061863730494
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0004579087998116994,0.0003702760547129358
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0003551931965498815,0.000287217750638227
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0005745828336156483,0.0004646214810120923
TestRMContainerAllocator.testSimple,0,original,0,'Ċ',newline ×1,0.0016252089215601103,0.0013141829722578037
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0008285995411082948,0.0006700254922916848
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0006161754676686726,0.0004982542839820414
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0005241510644198678,0.00042384114104551836
TestRMContainerAllocator.testSimple,0,original,0,'Ċ',newline ×1,0.0018626960442837417,0.0015062207642447536
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0009518175389965967,0.0007696625251385509
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0010321142656458675,0.0008345923870723712
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.000921312838393195,0.0007449956914933541
TestRMContainerAllocator.testSimple,0,original,0,'Ċ',newline ×1,0.0018143131864246365,0.0014670972232008314
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0007429858901784116,0.000600796237669534
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.000697356055905702,0.0005638988576264954
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0006512399960405006,0.0005266083038899998
TestRMContainerAllocator.testSimple,0,original,0,'Ċ',newline ×1,0.0027899769310486973,0.0022560423630068483
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.0009300116954262819,0.0007520297962409541
TestRMContainerAllocator.testSimple,0,original,0,'Ġ',spaces ×1,0.000816129425493231,0.0006599418572672896
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.04954072957367231,0.0019034424565843864
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.47830509446755326,0.018377327743150138
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.11086121430523467,0.004259483942061814
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.35879462582856414,0.013785524151007636
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.06382867693238738,0.0024524106662587564
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.08008294432788998,0.0030769283697226367
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.05770128801652123,0.0022169855461438037
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06660518690075208,0.0025590890902625024
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0689231189985356,0.0026481481413578177
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06345154066456535,0.0024379204237801365
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06595425056794776,0.002534078964996775
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06811047283327834,0.0026169248383010697
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.04634228162225743,0.0017805524289588376
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.10940267508967293,0.004203444285573409
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.07552461975519012,0.0029017894769926473
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.07265908988212172,0.0027916907507940752
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.07678732786339969,0.002950304955955572
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06006948533789375,0.002307975876037238
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06864589637045124,0.0026374967576425863
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.07448220528555419,0.002861738069273424
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.06516716838760518,0.002503837875457366
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.07761890248153228,0.002982255523651949
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.05769845399790803,0.0022168766581359455
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0648910605603934,0.00249322932436349
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0698685070361156,0.002684471621939603
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0491036554650439,0.0018866492962454798
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06104122215572481,0.0023453117233613115
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06037253713197397,0.002319619661995992
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.04381864555013172,0.0016835898673254147
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.06734406420998199,0.002587478063390231
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.05580723515513616,0.0021442126850575705
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04752823149313608,0.001826118720675519
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.053698330258807055,0.0020631848287640535
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0496836132203489,0.0019089322990186075
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.048359025521770065,0.001858039296742673
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04837598966631008,0.0018586910891816414
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.05491206413715147,0.002109818631191205
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.05355992246835155,0.002057866956642625
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.048622724451689456,0.0018681710760540377
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.05294376006385346,0.0020341929072096496
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04915000040454506,0.0018884299507948472
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04790949257255872,0.0018407674457116944
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04606113279298128,0.0017697501936492547
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04915243680654572,0.0018885235616691576
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.04547967746974649,0.0017474096516674046
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.051460872227264344,0.001977217733634162
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0445204553082854,0.0017105546395766666
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.044887594524865446,0.0017246607776640428
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0547286594217294,0.0021027718976231622
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0499504987933873,0.0019191865147950567
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0502584057001554,0.001931016842770877
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04934359346908941,0.0018958681387570573
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.06018053128650887,0.002312242457798239
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04853595568695257,0.0018648372666384948
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04521933199907392,0.0017374067181918152
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04165696679531019,0.0016005343460435797
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.042408679903615965,0.001629416493275433
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04405581925850634,0.0016927025007079017
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.042469601522580044,0.0016317572096326202
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.037974076087178406,0.001459031170835122
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.04911134270094818,0.0018869446534459065
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03849068490803004,0.001478880195496591
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03475366655172886,0.0013352973403058781
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03912307968343263,0.0015031779213311163
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03883448457137216,0.001492089586666167
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.042750573723464094,0.0016425526585669627
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.041224964303852016,0.0015839360462068992
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.037853003125258314,0.0014543793334874217
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.041884320369184824,0.001609269672488977
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.028663107369553763,0.001101287283702818
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.027803496723200243,0.0010682595222127897
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.025050310883314567,0.0009624772524803242
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024467522737825112,0.0009400855011099885
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024782780318096678,0.0009521982549634937
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02587231158908154,0.000994059973529525
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.022276438267172505,0.0008559001602138523
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.04668325488485324,0.0017936532248124754
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02648362431428128,0.0010175476897058703
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.022464766589568728,0.0008631360674705914
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.021542778859949964,0.0008277116681105375
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024496254361507798,0.0009411894209116318
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.021707156255911818,0.0008340273384098876
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02507594135147729,0.0009634620204016466
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.028306985177226757,0.0010876044391738716
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.033730376582278565,0.0012959807297107096
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.023289133782577215,0.0008948097131453928
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024498553028484985,0.0009412777397627181
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.025328973916219355,0.0009731839790965069
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.030489721400255285,0.0011714690256301257
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02603187288008784,0.0010001906005578805
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.026698826285276624,0.0010258161300752036
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02851087946133874,0.0010954384182124016
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.05055814286485365,0.0019425332748059447
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03436309726577513,0.0013202909775106631
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.029890797134768502,0.00114845729598834
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.031481635575332526,0.0012095801227087863
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.030373600664883118,0.0011670074615857673
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.031620644578421495,0.0012149210944830016
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02679669882542257,0.001029576566182034
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.029959936356706105,0.001151113747186854
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.036258479818905356,0.0013931149277056692
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.027891884173403474,0.0010716555243870387
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.026335176544194174,0.0010118440638085392
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02625536213303699,0.0010087774529582095
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.025007453074102036,0.000960830579644592
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.028893806425119586,0.0011101511494721924
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02960711761340113,0.0011375578270123895
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.026289700840391547,0.001010096806832191
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.04210046750341252,0.0016175744277014776
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.027771433457608973,0.0010670275948360965
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.027092639470856095,0.0010409471292317659
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02643993907004001,0.0010158692253527883
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02590446851960268,0.000995295499678496
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03142079060073261,0.0012072423511636367
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0318473711288797,0.0012236323295796768
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02806551586777593,0.0010783267612000883
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.061837872214997265,0.0023759204277326237
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.034891370191569,0.0013405881577151807
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.030525109064625525,0.0011728286822880179
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02786001881393063,0.0010704312009134666
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.027296507076718827,0.0010487800832447718
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.022366421575252163,0.0008593574780704257
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.021356660129093236,0.0008205606572690143
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.028069055718199877,0.0010784627685145724
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.042236240497826524,0.0016227910662986321
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03138550719463752,0.0012058867002930854
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0257362953920063,0.0009888339906559554
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0250295593233284,0.0009616799408408319
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.029373142429295805,0.001128568086589796
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024768922210870854,0.0009516658019720151
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024768298503369836,0.0009516418380266284
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.019972403767361938,0.0007673750794143708
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.03441113156690253,0.0013221365403218097
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03199799854195988,0.001229419701216098
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.027302579406034675,0.001049013392877666
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03035810762331801,0.0011664121915251438
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03219260464994149,0.0012368968120990127
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0332915093283595,0.001279118673558067
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.031064905721899683,0.001193568624638887
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03040623587047962,0.0011682613639090941
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.033007249073655126,0.0012681968917801227
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.028140844136300802,0.001081221006515511
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.025843364082633238,0.000992947759130179
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02597976288794035,0.0009981884424887647
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02941350151935348,0.0011301187542159287
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.030016385178792623,0.0011532826107766379
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03030831953634648,0.0011644992451598144
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02725343631115945,0.001047125228249522
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.030859561096315005,0.0011856789209156496
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.023972892126579732,0.0009210809181360815
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.022867754360823275,0.0008786195704365604
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024545079109522343,0.0009430653540903048
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024013023810561467,0.0009226228484185467
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.024195017812822572,0.0009296153798917126
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.030361986617719765,0.0011665612293511242
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02509854278845477,0.0009643304075871599
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.04641542690923121,0.0017833628002618658
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03566355423178166,0.0013702568343593525
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.032495853702833755,0.001248548177090232
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.041250672601011236,0.0015849238044559288
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.04136134626541092,0.001589176082398886
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03936905718560135,0.0015126288120430962
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.033022447023051654,0.0012687808238776778
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.022885275440463055,0.0008792927613071542
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ċ',newline ×1,0.02863051961914603,0.001100035204691781
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.0376853194171897,0.0014479366288288106
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03226194430043218,0.0012395609641170494
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.02681099957602641,0.001030126026315032
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.025361111259038914,0.0009744187526513369
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.026400410482970982,0.0010143504671204515
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.030801025157696834,0.0011834298666170819
TestRMContainerAllocator.testSimple,0,indent +4,5,'Ġ',spaces ×1,0.03427002976552097,0.0013167151595355057
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.004083140283757567,0.0015587954595925315
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.007263301294192828,0.002772866052160498
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.006205534952096517,0.00236904907385865
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0031021551759814244,0.0011842907828827432
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.004751483010181978,0.0018139445691017755
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.005038375972271178,0.0019234699382086507
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0033002631328716333,0.0012599212443043196
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.003973945071929729,0.0015171086723215741
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.00376853997013919,0.0014386924245815922
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0021775950481023936,0.0008313271251825382
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.004555901891369054,0.0017392787631777503
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.004179369062948612,0.001595532131286577
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.003458257788254852,0.0013202378962770519
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.004207730787294058,0.0016063596130931074
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0033068805674598863,0.0012624475417796603
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.001937382422711045,0.0007396226223305691
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.003347074125030272,0.0012777919900943116
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.002487269373532974,0.000949549595851447
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0034119088169331808,0.0013025435333524162
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0027127853399158052,0.0010356434452010648
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0038931181576385243,0.0014862518762640902
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0025891387576831787,0.0009884396467557707
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0019340438967842659,0.0007383480937337691
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.003928837094400537,0.001499888075996826
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0019591880098118485,0.0007479472077732231
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.00038547553090529366,0.00014716063265066817
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.007923217355861687,0.0030247981654737714
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0008661087810221804,0.00033064904498656143
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.003107620168923176,0.0011863771197686433
TestRMContainerAllocator.testSimple,0,strip indent,0,'Ċ',newline ×1,0.0010909278030418485,0.00041647682615497835
MultiMapTes.test_multimap,3,original,3,'Ċ',newline ×1,0.0006913303829014395,0.002711512898418319
MultiMapTes.test_multimap,3,original,3,'Ċ',newline ×1,0.0007629821048723597,0.0029925428851269053
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.001297280184146313,0.005088148935986675
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0007960682614037771,0.0031223123013320894
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0008882778500579825,0.0034839736649544817
MultiMapTes.test_multimap,3,original,3,'Ċ',newline ×1,0.0014080746698626767,0.00552270336108327
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0007139227925406749,0.0028001240916455533
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0008713883109843199,0.0034177300798622504
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0011538418658626085,0.0045255599629382475
MultiMapTes.test_multimap,3,original,3,'Ċ',newline ×1,0.0005097021696145081,0.0019991367968830854
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0008407377857859992,0.003297513615384382
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0006806381162427707,0.002669576047854004
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0010762587119511986,0.004221265912316791
MultiMapTes.test_multimap,3,original,3,'Ċ',newline ×1,0.0011754202474667638,0.004610193969331977
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.001279297010334881,0.005017615933315001
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0009458038851744219,0.0037096003552764783
MultiMapTes.test_multimap,3,original,3,'Ġ',spaces ×1,0.0009068814235762127,0.003556939978599844
MultiMapTes.test_multimap,3,original,3,'Ċ',newline ×1,0.001096282681187552,0.004299803254526506
